typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"S","A","20000101","2000","52","2000","124","CAN","Canada","X","Export","392","JPN","Japan","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1261946426.168",,"1261946426.168","0","true","false",
"S","A","20000101","2000","52","2000","124","CAN","Canada","X","Export","862","VEN","Venezuela","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","78745456.993",,"78745456.993","0","true","false",
"S","A","20000101","2000","52","2000","124","CAN","Canada","X","Export","842","USA","USA","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","24687710324.404",,"24687710324.404","0","true","false",
"S","A","20000101","2000","52","2000","124","CAN","Canada","X","Export","826","GBR","United Kingdom","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2455242966.752",,"2455242966.752","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","380","ITA","Italy","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","50036707",,"50036707","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","376","ISR","Israel","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2191327.5",,"2191327.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","372","IRL","Ireland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1338989.5",,"1338989.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","100","BGR","Bulgaria","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1096129",,"1096129","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","56","BEL","Belgium","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","27392059",,"27392059","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","40","AUT","Austria","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","92768058.5",,"92768058.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","36","AUS","Australia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","608547",,"608547","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","8","ALB","Albania","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1582780.5",,"1582780.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1170800694.5",,"1170800694.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","364","IRN","Iran","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","352","ISL","Iceland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","348","HUN","Hungary","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","15096432",,"15096432","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6330191.5",,"6330191.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","300","GRC","Greece","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","730442.5",,"730442.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","276","DEU","Germany","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","218285064.5",,"218285064.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","250","FRA","Metropolitan France","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","46262599",,"46262599","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","246","FIN","Finland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","608547",,"608547","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","208","DNK","Denmark","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","16922073",,"16922073","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","203","CZE","Czechia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","10834742",,"10834742","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","196","CYP","Cyprus","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1582780.5",,"1582780.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","156","CHN","China","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","152","CHL","Chile","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","124","CAN","Canada","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","8278658.5",,"8278658.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","842","USA","USA","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","237764151.5",,"237764151.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","826","GBR","United Kingdom","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","169709242.5",,"169709242.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","818","EGY","Egypt","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","804","UKR","Ukraine","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","243791",,"243791","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","792","TUR","Türkiye","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1947536.5",,"1947536.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","756","CHE","Switzerland ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","40783815",,"40783815","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","752","SWE","Sweden","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4260759.5",,"4260759.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","724","ESP","Spain","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4260759.5",,"4260759.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","710","ZAF","South Africa","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","705","SVN","Slovenia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","38714383",,"38714383","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","703","SVK","Slovakia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","730442.5",,"730442.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","702","SGP","Singapore","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","243791",,"243791","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","699","IND","India","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","643","RUS","Russian Federation","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6330191.5",,"6330191.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","642","ROU","Romania","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","243791",,"243791","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","620","PRT","Portugal","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","243791",,"243791","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","616","POL","Poland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1460885",,"1460885","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","608","PHL","Philippines","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","579","NOR","Norway","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2069432",,"2069432","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","554","NZL","New Zealand","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","528","NLD","Netherlands","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","36035473.5",,"36035473.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","470","MLT","Malta","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","608547",,"608547","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","458","MYS","Malaysia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1826571.5",,"1826571.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","442","LUX","Luxembourg","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1947536.5",,"1947536.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","440","LTU","Lithuania","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","121895.5",,"121895.5","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","438","LIE","Liechtenstein ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2921770",,"2921770","0","true","false",
"S","A","20000101","2000","52","2000","191","HRV","Croatia","X","Export","410","KOR","Rep. of Korea","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","608547",,"608547","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","438","LIE","Liechtenstein ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3527525.5",,"3527525.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","428","LVA","Latvia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","13485736.5",,"13485736.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","410","KOR","Rep. of Korea","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3033430",,"3033430","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","124","CAN","Canada","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","28852944",,"28852944","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","100","BGR","Bulgaria","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","43507388.5",,"43507388.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","76","BRA","Brazil","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1528811.5",,"1528811.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","36","AUS","Australia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","12327264",,"12327264","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","32","ARG","Argentina","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","784411.5",,"784411.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6888154659",,"6888154659","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","392","JPN","Japan","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","55699730",,"55699730","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","376","ISR","Israel","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","117160185.5",,"117160185.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","364","IRN","Iran","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2421161",,"2421161","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","360","IDN","Indonesia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1662803.5",,"1662803.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","352","ISL","Iceland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","2574693.5",,"2574693.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","348","HUN","Hungary","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","47661140.5",,"47661140.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3000862.5",,"3000862.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","233","EST","Estonia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","6465114",,"6465114","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","196","CYP","Cyprus","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","27079411",,"27079411","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","191","HRV","Croatia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","25831610.5",,"25831610.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","170","COL","Colombia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","203779.5",,"203779.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","158","TWN","Taiwan, Province of China","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1649776.5",,"1649776.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","156","CHN","China","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4123976",,"4123976","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","152","CHL","Chile","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","271706",,"271706","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","862","VEN","Venezuela","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","242860.5",,"242860.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","858","URY","Uruguay","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","248443.5",,"248443.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","842","USA","USA","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","625321123.5",,"625321123.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","818","EGY","Egypt","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4283091.5",,"4283091.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","804","UKR","Ukraine","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","58780615.5",,"58780615.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","792","TUR","Türkiye","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","18049839",,"18049839","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","764","THA","Thailand","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","1011453.5",,"1011453.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","756","CHE","Switzerland ","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","93350551.5",,"93350551.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","710","ZAF","South Africa","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","992843.5",,"992843.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","705","SVN","Slovenia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","15610068",,"15610068","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","703","SVK","Slovakia","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","251462972.5",,"251462972.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","702","SGP","Singapore","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","4372419.5",,"4372419.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","699","IND","India","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","3802023",,"3802023","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","324010335.5",,"324010335.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","642","ROU","Romania","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","15270435.5",,"15270435.5","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","616","POL","Poland","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","243143372",,"243143372","0","true","false",
"S","A","20000101","2000","52","2000","203","CZE","Czechia","X","Export","608","PHL","Philippines","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT",,,,"false",,,,"false",,"false",,"false","353590",,"353590","0","true","false",
