Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,AZE,Sector,"Electricity, Gas and Water",0.1974788544680642
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BHS,Sector,"Electricity, Gas and Water",2.907102927723276
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BHR,Sector,"Electricity, Gas and Water",0.3275658334099215
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BGD,Sector,"Electricity, Gas and Water",0.17351042492733523
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BRB,Sector,"Electricity, Gas and Water",6.888425253322534
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BLR,Sector,"Electricity, Gas and Water",2.816657613234759
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BEL,Sector,"Electricity, Gas and Water",0.14644361550385232
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BLZ,Sector,"Electricity, Gas and Water",18.358107790844024
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BEN,Sector,"Electricity, Gas and Water",5.6087895833093295
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BMU,Sector,"Electricity, Gas and Water",2.4208942801015603
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BTN,Sector,"Electricity, Gas and Water",2.7293148712228668
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BOL,Sector,"Electricity, Gas and Water",0.8841811387684343
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BIH,Sector,"Electricity, Gas and Water",1.1957517703290217
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BWA,Sector,"Electricity, Gas and Water",0.46639522374218423
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BRA,Sector,"Electricity, Gas and Water",0.028689652385029126
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,VGB,Sector,"Electricity, Gas and Water",23.178799179869422
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BRN,Sector,"Electricity, Gas and Water",0.5293438410985938
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BGR,Sector,"Electricity, Gas and Water",0.36060084216662247
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BFA,Sector,"Electricity, Gas and Water",0.8896340481075
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,BDI,Sector,"Electricity, Gas and Water",22.601706063881505
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,KHM,Sector,"Electricity, Gas and Water",1.7917949491139256
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CMR,Sector,"Electricity, Gas and Water",0.8507685051590546
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CAN,Sector,"Electricity, Gas and Water",0.09472567964764472
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CPV,Sector,"Electricity, Gas and Water",17.31414906329843
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CYM,Sector,"Electricity, Gas and Water",5.615313701674019
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CAF,Sector,"Electricity, Gas and Water",17.952963160272176
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TCD,Sector,"Electricity, Gas and Water",1.937018523451624
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CHL,Sector,"Electricity, Gas and Water",0.3585905186903653
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CHN,Sector,"Electricity, Gas and Water",0.03934107614816433
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,COL,Sector,"Electricity, Gas and Water",0.20178568599247115
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,COG,Sector,"Electricity, Gas and Water",1.3936547859377177
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CRI,Sector,"Electricity, Gas and Water",0.6112391681945759
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,HRV,Sector,"Electricity, Gas and Water",0.5480932854598763
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CUB,Sector,"Electricity, Gas and Water",0.6276481696323865
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CYP,Sector,"Electricity, Gas and Water",2.2198287441130162
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CZE,Sector,"Electricity, Gas and Water",0.36736240924592756
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CIV,Sector,"Electricity, Gas and Water",0.4765014235490761
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PRK,Sector,"Electricity, Gas and Water",0.4110859363815052
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,COD,Sector,"Electricity, Gas and Water",0.29547138686925783
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,DNK,Sector,"Electricity, Gas and Water",0.5339063423987065
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,DJI,Sector,"Electricity, Gas and Water",7.510564053374249
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,DOM,Sector,"Electricity, Gas and Water",0.39699331470607113
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ECU,Sector,"Electricity, Gas and Water",0.6971294616865982
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,EGY,Sector,"Electricity, Gas and Water",0.07375564898296962
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SLV,Sector,"Electricity, Gas and Water",1.3089413803180114
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ERI,Sector,"Electricity, Gas and Water",10.468057383276884
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,EST,Sector,"Electricity, Gas and Water",2.18433582667934
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ETH,Sector,"Electricity, Gas and Water",156.36770902648794
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,FJI,Sector,"Electricity, Gas and Water",7.0606344873366
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,FIN,Sector,"Electricity, Gas and Water",0.29200036990935474
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,FRA,Sector,"Electricity, Gas and Water",0.04741889317078581
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PYF,Sector,"Electricity, Gas and Water",6.1405204534067686
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GAB,Sector,"Electricity, Gas and Water",0.8803202452602638
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GMB,Sector,"Electricity, Gas and Water",24.15696580582623
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GEO,Sector,"Electricity, Gas and Water",2.3092882685020895
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,DEU,Sector,"Electricity, Gas and Water",0.0542917204674072
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GHA,Sector,"Electricity, Gas and Water",0.21171540899212413
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GRC,Sector,"Electricity, Gas and Water",0.45353886475392824
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GRL,Sector,"Electricity, Gas and Water",8.932462426319757
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GTM,Sector,"Electricity, Gas and Water",0.4384105358646845
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GIN,Sector,"Electricity, Gas and Water",1.578852583172999
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GUY,Sector,"Electricity, Gas and Water",0.5235029155819224
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,HTI,Sector,"Electricity, Gas and Water",5.532136616259309
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,HND,Sector,"Electricity, Gas and Water",1.2738864459353263
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,HKG,Sector,"Electricity, Gas and Water",0.1891054079713606
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,HUN,Sector,"Electricity, Gas and Water",0.5468434212422456
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ISL,Sector,"Electricity, Gas and Water",0.6681481635795348
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,IND,Sector,"Electricity, Gas and Water",0.07800006487703263
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,IDN,Sector,"Electricity, Gas and Water",0.11992963148816374
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,IRN,Sector,"Electricity, Gas and Water",2.044006250295965
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,IRQ,Sector,"Electricity, Gas and Water",0.05452512084314248
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,IRL,Sector,"Electricity, Gas and Water",0.377264349765333
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ISR,Sector,"Electricity, Gas and Water",0.30798925204039207
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ITA,Sector,"Electricity, Gas and Water",0.06918766499379979
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,JAM,Sector,"Electricity, Gas and Water",1.5553905169958502
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,JPN,Sector,"Electricity, Gas and Water",0.08429581617653673
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,JOR,Sector,"Electricity, Gas and Water",0.7688210346486989
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,KAZ,Sector,"Electricity, Gas and Water",0.33088769955407693
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,KEN,Sector,"Electricity, Gas and Water",0.8867593351340524
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,KWT,Sector,"Electricity, Gas and Water",1.2946203940294718
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,KGZ,Sector,"Electricity, Gas and Water",10.185062583133078
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LAO,Sector,"Electricity, Gas and Water",0.4443775361283603
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LVA,Sector,"Electricity, Gas and Water",1.1059878139952417
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LBN,Sector,"Electricity, Gas and Water",0.7377783670383411
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LSO,Sector,"Electricity, Gas and Water",4.676317846482439
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LBR,Sector,"Electricity, Gas and Water",25.74420093716273
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LBY,Sector,"Electricity, Gas and Water",0.19840967716844302
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LIE,Sector,"Electricity, Gas and Water",0.7787665059315132
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LTU,Sector,"Electricity, Gas and Water",0.8925720940497094
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LUX,Sector,"Electricity, Gas and Water",0.5142225730608858
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MAC,Sector,"Electricity, Gas and Water",0.7880453096594194
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MDG,Sector,"Electricity, Gas and Water",-3.5397406704612764
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MWI,Sector,"Electricity, Gas and Water",6.178089060615865
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MYS,Sector,"Electricity, Gas and Water",0.18927512732153814
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MDV,Sector,"Electricity, Gas and Water",9.17392807918036
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MLI,Sector,"Electricity, Gas and Water",3.700293047279077
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MLT,Sector,"Electricity, Gas and Water",3.395499550543615
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MRT,Sector,"Electricity, Gas and Water",4.439750915807998
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MUS,Sector,"Electricity, Gas and Water",5.537630733304224
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MEX,Sector,"Electricity, Gas and Water",0.07916346902674805
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MCO,Sector,"Electricity, Gas and Water",0.5040706700102041
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MNG,Sector,"Electricity, Gas and Water",0.5272867472049211
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MNE,Sector,"Electricity, Gas and Water",0.9874420841965355
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MAR,Sector,"Electricity, Gas and Water",0.26037896305782254
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MOZ,Sector,"Electricity, Gas and Water",0.7839251288203407
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MMR,Sector,"Electricity, Gas and Water",0.4429083012904556
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NAM,Sector,"Electricity, Gas and Water",0.824250983434708
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NPL,Sector,"Electricity, Gas and Water",1.7156284771774009
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NLD,Sector,"Electricity, Gas and Water",0.1568201466821047
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ANT,Sector,"Electricity, Gas and Water",-1.137182110129697
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NCL,Sector,"Electricity, Gas and Water",3.9344123231746146
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NZL,Sector,"Electricity, Gas and Water",0.800264160303012
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NIC,Sector,"Electricity, Gas and Water",1.6046450095251052
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NER,Sector,"Electricity, Gas and Water",1.1529107469263926
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NGA,Sector,"Electricity, Gas and Water",0.0788386137103729
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,NOR,Sector,"Electricity, Gas and Water",0.2212686505828042
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PSE,Sector,"Electricity, Gas and Water",0.1534974058741171
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,OMN,Sector,"Electricity, Gas and Water",0.19564560692777563
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PAK,Sector,"Electricity, Gas and Water",0.11231212903993405
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PAN,Sector,"Electricity, Gas and Water",0.5650159102514885
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PNG,Sector,"Electricity, Gas and Water",0.5176935001496227
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PRY,Sector,"Electricity, Gas and Water",0.3151997011702084
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PER,Sector,"Electricity, Gas and Water",0.18536745358260354
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PHL,Sector,"Electricity, Gas and Water",0.20710661883126685
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,POL,Sector,"Electricity, Gas and Water",0.16344334962725693
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,PRT,Sector,"Electricity, Gas and Water",0.24246609851510084
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,QAT,Sector,"Electricity, Gas and Water",0.17924929780656548
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,KOR,Sector,"Electricity, Gas and Water",0.06902036027012201
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MDA,Sector,"Electricity, Gas and Water",108.94393767401606
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ROU,Sector,"Electricity, Gas and Water",0.32898457767393763
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,RUS,Sector,"Electricity, Gas and Water",0.10005863842141156
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,RWA,Sector,"Electricity, Gas and Water",3.330867033705579
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,WSM,Sector,"Electricity, Gas and Water",30.499762434917457
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SMR,Sector,"Electricity, Gas and Water",1.246898846152667
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,STP,Sector,"Electricity, Gas and Water",104.21312771309886
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SAU,Sector,"Electricity, Gas and Water",0.028326530167381667
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SEN,Sector,"Electricity, Gas and Water",1.2195513791101673
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SRB,Sector,"Electricity, Gas and Water",0.8848402119457575
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SYC,Sector,"Electricity, Gas and Water",12.451959565192345
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SLE,Sector,"Electricity, Gas and Water",9.001014386801646
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SGP,Sector,"Electricity, Gas and Water",0.29019280772907907
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SVK,Sector,"Electricity, Gas and Water",0.29893263861428715
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SVN,Sector,"Electricity, Gas and Water",1.902768927470532
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SOM,Sector,"Electricity, Gas and Water",37.82530051988214
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ZAF,Sector,"Electricity, Gas and Water",0.1965873535174152
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SDS,Sector,"Electricity, Gas and Water",0.05470923860418192
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ESP,Sector,"Electricity, Gas and Water",0.09025144766805487
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,LKA,Sector,"Electricity, Gas and Water",0.3005657715357695
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SUD,Sector,"Electricity, Gas and Water",0.10867042046207324
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SUR,Sector,"Electricity, Gas and Water",4.593126034570294
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SWZ,Sector,"Electricity, Gas and Water",3.5731968475878455
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SWE,Sector,"Electricity, Gas and Water",0.11944614657391561
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,CHE,Sector,"Electricity, Gas and Water",0.0788734910971633
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,SYR,Sector,"Electricity, Gas and Water",0.709844868337346
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TWN,Sector,"Electricity, Gas and Water",0.5622484473349989
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TJK,Sector,"Electricity, Gas and Water",9.556294135842634
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,THA,Sector,"Electricity, Gas and Water",0.3193073942816326
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,MKD,Sector,"Electricity, Gas and Water",4.873760876494816
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TGO,Sector,"Electricity, Gas and Water",5.928829544641604
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TTO,Sector,"Electricity, Gas and Water",1.3640436713746693
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TUN,Sector,"Electricity, Gas and Water",0.5953847911131754
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TUR,Sector,"Electricity, Gas and Water",0.11727835268478087
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TKM,Sector,"Electricity, Gas and Water",2.873375961591533
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,USR,Sector,"Electricity, Gas and Water",9676.798568096341
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,UGA,Sector,"Electricity, Gas and Water",1.0470901119648635
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,UKR,Sector,"Electricity, Gas and Water",0.5429339626699902
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ARE,Sector,"Electricity, Gas and Water",0.05289256369256754
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,GBR,Sector,"Electricity, Gas and Water",0.2949508422519319
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,TZA,Sector,"Electricity, Gas and Water",0.4139579846700815
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,USA,Sector,"Electricity, Gas and Water",0.030737876690459666
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,URY,Sector,"Electricity, Gas and Water",1.560868443466453
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,UZB,Sector,"Electricity, Gas and Water",1.417439274406878
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,VUT,Sector,"Electricity, Gas and Water",35.627123929137156
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,VEN,Sector,"Electricity, Gas and Water",0.3449745446984019
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,VNM,Sector,"Electricity, Gas and Water",0.2651242735057624
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,YEM,Sector,"Electricity, Gas and Water",0.9827541410937557
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ZMB,Sector,"Electricity, Gas and Water",0.5046451797317597
EORA26,199.82,IOT,2017,Footprint,GHG,Gg CO2eq/M EUR,ZWE,Sector,"Electricity, Gas and Water",1.0696002611091804
