Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GBR,Commodity,"Electric power generation, transmission and distribution",0.001982468006787627
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GEO,Commodity,"Electric power generation, transmission and distribution",0.007549450410357134
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GHA,Commodity,"Electric power generation, transmission and distribution",0.0030664839255310087
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GIN,Commodity,"Electric power generation, transmission and distribution",0.008244242808054065
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GMB,Commodity,"Electric power generation, transmission and distribution",0.016342208952587714
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GNQ,Commodity,"Electric power generation, transmission and distribution",0.009772020541084848
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GRC,Commodity,"Electric power generation, transmission and distribution",0.0035333301265356226
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,GTM,Commodity,"Electric power generation, transmission and distribution",0.006535836897833173
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HND,Commodity,"Electric power generation, transmission and distribution",0.11965822417697575
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HKG,Commodity,"Electric power generation, transmission and distribution",0.00617957199968282
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HRV,Commodity,"Electric power generation, transmission and distribution",0.0023724936315052095
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HTI,Commodity,"Electric power generation, transmission and distribution",0.006965015457678768
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,HUN,Commodity,"Electric power generation, transmission and distribution",0.0038561172882303272
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IDN,Commodity,"Electric power generation, transmission and distribution",0.012860386529921563
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IND,Commodity,"Electric power generation, transmission and distribution",0.012029167031755151
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IRL,Commodity,"Electric power generation, transmission and distribution",0.002686116647616943
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IRN,Commodity,"Electric power generation, transmission and distribution",0.021095067615106013
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,IRQ,Commodity,"Electric power generation, transmission and distribution",0.005901078142538426
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ISL,Commodity,"Electric power generation, transmission and distribution",0.00011994050862391858
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ISR,Commodity,"Electric power generation, transmission and distribution",0.007819336310319084
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ITA,Commodity,"Electric power generation, transmission and distribution",0.002542544398461144
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,JAM,Commodity,"Electric power generation, transmission and distribution",0.00911402082505156
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,JOR,Commodity,"Electric power generation, transmission and distribution",0.009466381096867817
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,JPN,Commodity,"Electric power generation, transmission and distribution",0.0062804063427659654
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KAZ,Commodity,"Electric power generation, transmission and distribution",0.016346924350788074
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KEN,Commodity,"Electric power generation, transmission and distribution",0.005561818623611096
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KGZ,Commodity,"Electric power generation, transmission and distribution",0.022274972946743247
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KHM,Commodity,"Electric power generation, transmission and distribution",0.013130613620120218
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KOR,Commodity,"Electric power generation, transmission and distribution",0.0067803976850503355
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,KWT,Commodity,"Electric power generation, transmission and distribution",0.15921947571696435
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LAO,Commodity,"Electric power generation, transmission and distribution",0.011404098707819296
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LBN,Commodity,"Electric power generation, transmission and distribution",0.236881307837351
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LBR,Commodity,"Electric power generation, transmission and distribution",0.004045235144642962
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LBY,Commodity,"Electric power generation, transmission and distribution",0.006378576385463003
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LKA,Commodity,"Electric power generation, transmission and distribution",0.0048486253145540266
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LTU,Commodity,"Electric power generation, transmission and distribution",0.0014682178024362396
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LUX,Commodity,"Electric power generation, transmission and distribution",0.0006232192683227514
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,LVA,Commodity,"Electric power generation, transmission and distribution",0.002007716510391249
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MAR,Commodity,"Electric power generation, transmission and distribution",0.009039698433153899
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MDA,Commodity,"Electric power generation, transmission and distribution",0.035718185554335334
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MDG,Commodity,"Electric power generation, transmission and distribution",0.00820076280103125
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MEX,Commodity,"Electric power generation, transmission and distribution",0.007195951762848908
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MKD,Commodity,"Electric power generation, transmission and distribution",0.006286996107230456
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MLI,Commodity,"Electric power generation, transmission and distribution",0.008277258773707026
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MLT,Commodity,"Electric power generation, transmission and distribution",0.0031695436491686944
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MMR,Commodity,"Electric power generation, transmission and distribution",0.007358705958187023
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MNG,Commodity,"Electric power generation, transmission and distribution",0.048253892041626716
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MOZ,Commodity,"Electric power generation, transmission and distribution",0.018296122749087047
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MRT,Commodity,"Electric power generation, transmission and distribution",0.005073058081529725
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MWI,Commodity,"Electric power generation, transmission and distribution",0.005418114874174797
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,MYS,Commodity,"Electric power generation, transmission and distribution",0.009796038628179878
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NAM,Commodity,"Electric power generation, transmission and distribution",0.0007674067145108568
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NER,Commodity,"Electric power generation, transmission and distribution",0.005737386695561718
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NGA,Commodity,"Electric power generation, transmission and distribution",0.004846211593053651
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NIC,Commodity,"Electric power generation, transmission and distribution",0.013624562702453874
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NLD,Commodity,"Electric power generation, transmission and distribution",0.0042292337790904196
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NOR,Commodity,"Electric power generation, transmission and distribution",0.0003566633341192007
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NPL,Commodity,"Electric power generation, transmission and distribution",0.0010868203847397145
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,NZL,Commodity,"Electric power generation, transmission and distribution",0.0012688493322548725
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,OMN,Commodity,"Electric power generation, transmission and distribution",0.0423662505412868
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PAK,Commodity,"Electric power generation, transmission and distribution",0.007857546880541686
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PSE,Commodity,"Electric power generation, transmission and distribution",0.0002888343707024218
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PAN,Commodity,"Electric power generation, transmission and distribution",0.002564464365185536
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PER,Commodity,"Electric power generation, transmission and distribution",0.00268064053674815
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PHL,Commodity,"Electric power generation, transmission and distribution",0.006414486374906932
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PNG,Commodity,"Electric power generation, transmission and distribution",0.00819518106588716
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,POL,Commodity,"Electric power generation, transmission and distribution",0.009079208990124954
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PRK,Commodity,"Electric power generation, transmission and distribution",0.010528026774989634
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PRT,Commodity,"Electric power generation, transmission and distribution",0.00308996551843499
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,PRY,Commodity,"Electric power generation, transmission and distribution",0.0010640061823298187
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,QAT,Commodity,"Electric power generation, transmission and distribution",0.009627897245111641
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ROU,Commodity,"Electric power generation, transmission and distribution",0.0033807318925283534
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,RUS,Commodity,"Electric power generation, transmission and distribution",0.01302402017211026
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,RWA,Commodity,"Electric power generation, transmission and distribution",0.000831302257498982
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SAU,Commodity,"Electric power generation, transmission and distribution",0.025797590103220008
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SDS,Commodity,"Electric power generation, transmission and distribution",0.00017720495989264164
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SEN,Commodity,"Electric power generation, transmission and distribution",0.007732275855163221
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SGP,Commodity,"Electric power generation, transmission and distribution",0.006761310002821752
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SLE,Commodity,"Electric power generation, transmission and distribution",0.021901504810336536
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SLV,Commodity,"Electric power generation, transmission and distribution",0.0023373722779814064
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SOM,Commodity,"Electric power generation, transmission and distribution",0.004753857457387153
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SRB,Commodity,"Electric power generation, transmission and distribution",0.0003514952910378922
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SDN,Commodity,"Electric power generation, transmission and distribution",0.00566231332538874
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SVK,Commodity,"Electric power generation, transmission and distribution",0.002541460724789623
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SVN,Commodity,"Electric power generation, transmission and distribution",0.0032164072130234046
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SWE,Commodity,"Electric power generation, transmission and distribution",0.0007204249749630195
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,SYR,Commodity,"Electric power generation, transmission and distribution",0.015055646077925616
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TCD,Commodity,"Electric power generation, transmission and distribution",0.005903023261007784
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TGO,Commodity,"Electric power generation, transmission and distribution",0.0072282021235401395
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,THA,Commodity,"Electric power generation, transmission and distribution",0.003932553914640119
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TJK,Commodity,"Electric power generation, transmission and distribution",0.002983387869293902
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TKM,Commodity,"Electric power generation, transmission and distribution",0.016051009606793166
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TUN,Commodity,"Electric power generation, transmission and distribution",0.0187839567676157
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TUR,Commodity,"Electric power generation, transmission and distribution",0.00661274743684798
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,TZA,Commodity,"Electric power generation, transmission and distribution",0.004256960687178791
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,UGA,Commodity,"Electric power generation, transmission and distribution",0.004969089156872696
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,UKR,Commodity,"Electric power generation, transmission and distribution",0.010929105687860896
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,URY,Commodity,"Electric power generation, transmission and distribution",0.0010002504047718144
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,USA,Commodity,"Electric power generation, transmission and distribution",0.004932524112231697
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,UZB,Commodity,"Electric power generation, transmission and distribution",0.041134511977037685
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,VEN,Commodity,"Electric power generation, transmission and distribution",0.010076072984231665
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,VNM,Commodity,"Electric power generation, transmission and distribution",0.012259176311036237
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,YEM,Commodity,"Electric power generation, transmission and distribution",0.03175927291524491
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ZAF,Commodity,"Electric power generation, transmission and distribution",0.01893746298661367
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ZMB,Commodity,"Electric power generation, transmission and distribution",0.004912992887241662
GLORIA,0.60,SUT,2017,Footprint,GHG,kg CO2eq/current 000 US$,ZWE,Commodity,"Electric power generation, transmission and distribution",0.008938530078079885
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,XAM,Activity,"Electric power generation, transmission and distribution",0.00659132118460675
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,XEU,Activity,"Electric power generation, transmission and distribution",0.0009766741436141248
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,XAF,Activity,"Electric power generation, transmission and distribution",0.03244197208781497
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,XAS,Activity,"Electric power generation, transmission and distribution",0.00632306443010979
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,AFG,Activity,"Electric power generation, transmission and distribution",0.051120021881701956
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,AGO,Activity,"Electric power generation, transmission and distribution",0.0012870881969181981
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ALB,Activity,"Electric power generation, transmission and distribution",1.336567044269885e-07
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ARE,Activity,"Electric power generation, transmission and distribution",0.005339518419903738
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ARG,Activity,"Electric power generation, transmission and distribution",0.0038362138710134708
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ARM,Activity,"Electric power generation, transmission and distribution",0.004494459552493017
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,AUS,Activity,"Electric power generation, transmission and distribution",0.004951938095870425
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,AUT,Activity,"Electric power generation, transmission and distribution",0.0007299215575871449
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,AZE,Activity,"Electric power generation, transmission and distribution",0.011797785683926153
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BDI,Activity,"Electric power generation, transmission and distribution",0.007494015305831611
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BEL,Activity,"Electric power generation, transmission and distribution",0.0012816484584646415
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BEN,Activity,"Electric power generation, transmission and distribution",0.006286039243608843
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BFA,Activity,"Electric power generation, transmission and distribution",0.003295010502678085
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BGD,Activity,"Electric power generation, transmission and distribution",0.009173029636487327
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BGR,Activity,"Electric power generation, transmission and distribution",0.006350474445733841
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BHR,Activity,"Electric power generation, transmission and distribution",0.04765581551885717
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BHS,Activity,"Electric power generation, transmission and distribution",0.007488162061075604
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BIH,Activity,"Electric power generation, transmission and distribution",0.022904083233230822
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BLR,Activity,"Electric power generation, transmission and distribution",0.008607042222371634
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BLZ,Activity,"Electric power generation, transmission and distribution",0.022609138859888182
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BOL,Activity,"Electric power generation, transmission and distribution",0.004925766171040336
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BRA,Activity,"Electric power generation, transmission and distribution",0.0013454625420259347
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BRN,Activity,"Electric power generation, transmission and distribution",0.02126534931360495
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BTN,Activity,"Electric power generation, transmission and distribution",0.0015745522042461158
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,BWA,Activity,"Electric power generation, transmission and distribution",0.017306407656688456
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CAF,Activity,"Electric power generation, transmission and distribution",0.003336481894520465
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CAN,Activity,"Electric power generation, transmission and distribution",0.00342165650689533
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CHE,Activity,"Electric power generation, transmission and distribution",7.257567587706212e-05
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CHL,Activity,"Electric power generation, transmission and distribution",0.00397511043286864
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CHN,Activity,"Electric power generation, transmission and distribution",0.006288075398988161
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CIV,Activity,"Electric power generation, transmission and distribution",0.0037418058755322365
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CMR,Activity,"Electric power generation, transmission and distribution",0.006657451917738956
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,COD,Activity,"Electric power generation, transmission and distribution",6.718405203052424e-06
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,COG,Activity,"Electric power generation, transmission and distribution",0.003514917544530122
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,COL,Activity,"Electric power generation, transmission and distribution",0.0008025059009056553
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CRI,Activity,"Electric power generation, transmission and distribution",5.5204131530534784e-05
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CUB,Activity,"Electric power generation, transmission and distribution",0.020836595957928333
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CYP,Activity,"Electric power generation, transmission and distribution",0.005471163932410726
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,CZE,Activity,"Electric power generation, transmission and distribution",0.004359789554103075
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,DEU,Activity,"Electric power generation, transmission and distribution",0.0025850478440172676
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,DJI,Activity,"Electric power generation, transmission and distribution",0.0006462415665292493
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,DYE,Activity,"Electric power generation, transmission and distribution",0.0
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,DNK,Activity,"Electric power generation, transmission and distribution",0.0016822348013161002
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,DOM,Activity,"Electric power generation, transmission and distribution",0.005608597887828873
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,DZA,Activity,"Electric power generation, transmission and distribution",0.012562269207162828
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ECU,Activity,"Electric power generation, transmission and distribution",0.0019717788774758936
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,EGY,Activity,"Electric power generation, transmission and distribution",0.013900709240181866
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ERI,Activity,"Electric power generation, transmission and distribution",0.001984449397336307
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ESP,Activity,"Electric power generation, transmission and distribution",0.0013542979187691998
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,EST,Activity,"Electric power generation, transmission and distribution",0.007605719910922757
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ETH,Activity,"Electric power generation, transmission and distribution",0.003591104800972194
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,FIN,Activity,"Electric power generation, transmission and distribution",0.0018500346470494138
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,FRA,Activity,"Electric power generation, transmission and distribution",0.0004681013718567632
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GAB,Activity,"Electric power generation, transmission and distribution",0.0013169531220527174
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GBR,Activity,"Electric power generation, transmission and distribution",0.0007429579292148084
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GEO,Activity,"Electric power generation, transmission and distribution",0.005190992905797029
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GHA,Activity,"Electric power generation, transmission and distribution",0.001401284912606844
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GIN,Activity,"Electric power generation, transmission and distribution",0.0062856413854664355
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GMB,Activity,"Electric power generation, transmission and distribution",0.007646391303511269
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GNQ,Activity,"Electric power generation, transmission and distribution",0.008368859848718836
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GRC,Activity,"Electric power generation, transmission and distribution",0.002700149714085217
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,GTM,Activity,"Electric power generation, transmission and distribution",0.004743815778041474
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,HND,Activity,"Electric power generation, transmission and distribution",0.08892657055225112
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,HKG,Activity,"Electric power generation, transmission and distribution",0.005375177816435502
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,HRV,Activity,"Electric power generation, transmission and distribution",0.001526539356290619
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,HTI,Activity,"Electric power generation, transmission and distribution",0.0019833366210664986
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,HUN,Activity,"Electric power generation, transmission and distribution",0.003244836679019579
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,IDN,Activity,"Electric power generation, transmission and distribution",0.00610057262032379
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,IND,Activity,"Electric power generation, transmission and distribution",0.010426833936042913
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,IRL,Activity,"Electric power generation, transmission and distribution",0.002106361169469895
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,IRN,Activity,"Electric power generation, transmission and distribution",0.01373755006123579
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,IRQ,Activity,"Electric power generation, transmission and distribution",0.003298641101025676
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ISL,Activity,"Electric power generation, transmission and distribution",1.1219890086641259e-05
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ISR,Activity,"Electric power generation, transmission and distribution",0.006895262277235263
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,ITA,Activity,"Electric power generation, transmission and distribution",0.0013495174187364632
GLORIA,0.60,SUT,2017,Intensity,GHG,kg CO2eq/current 000 US$,JAM,Activity,"Electric power generation, transmission and distribution",0.005294906047517566
